time,reference,state
11.67,2576,2717.882
11.68,2576,2717.317
11.69,2576,2716.62
11.7,2576,2715.792
11.71,2576,2714.879
11.72,2576,2713.963
11.73,2576,2713.15
11.74,2576,2712.549
11.75,2576,2712.255
11.76,2576,2712.332
11.77,2576,2712.802
11.78,2576,2713.644
11.79,2576,2714.796
11.8,2576,2716.167
11.81,2576,2717.651
11.82,2576,2719.137
11.83,2576,2720.524
11.84,2576,2721.731
11.85,2576,2722.696
11.86,2576,2723.383
11.87,2576,2723.778
11.88,2576,2723.889
11.89,2576,2723.738
11.9,2576,2723.365
11.91,2576,2722.823
11.92,2576,2722.175
11.93,2576,2721.498
11.94,2576,2720.877
11.95,2576,2720.401
11.96,2576,2720.156
11.97,2576,2720.214
11.98,2576,2720.629
11.99,2576,2721.422
12,2576,2722.578
12.01,2576,2724.047
12.02,2576,2725.739
12.03,2608,2727.536
12.04,2608,2729.304
12.05,2608,2730.905
12.06,2608,2732.213
12.07,2608,2733.13
12.08,2608,2733.594
12.09,2608,2733.586
12.1,2608,2733.134
12.11,2608,2732.303
12.12,2608,2731.191
12.13,2608,2729.914
12.14,2608,2728.593
12.15,2608,2727.339
12.16,2608,2726.244
12.17,2608,2725.37
12.18,2608,2724.745
12.19,2608,2724.367
12.2,2608,2724.203
12.21,2608,2724.203
12.22,2608,2724.304
12.23,2608,2724.444
12.24,2608,2724.567
12.25,2608,2724.632
12.26,2608,2724.612
12.27,2608,2724.495
12.28,2608,2724.279
12.29,2608,2723.966
12.3,2608,2723.555
12.31,2608,2723.044
12.32,2640,2722.429
12.33,2640,2721.706
12.34,2640,2720.883
12.35,2640,2719.986
12.36,2640,2719.066
12.37,2640,2718.199
12.38,2640,2717.479
12.39,2640,2717.007
12.4,2672,2716.878
12.41,2672,2717.159
12.42,2672,2717.88
12.43,2672,2719.019
12.44,2672,2720.502
12.45,2672,2722.209
12.46,2704,2723.99
12.47,2704,2725.68
12.48,2704,2727.128
12.49,2704,2728.217
12.5,2704,2728.879
12.51,2736,2729.103
12.52,2736,2728.939
12.53,2736,2728.486
12.54,2736,2727.877
12.55,2736,2727.26
12.56,2736,2726.772
12.57,2768,2726.529
12.58,2768,2726.6
12.59,2768,2727.005
12.6,2768,2727.708
12.61,2768,2728.624
12.62,2768,2729.627
12.63,2800,2730.573
12.64,2800,2731.317
12.65,2800,2731.737
12.66,2800,2731.754
12.67,2800,2731.345
12.68,2800,2730.549
12.69,2800,2729.458
12.7,2800,2728.208
12.71,2800,2726.96
12.72,2800,2725.873
12.73,2800,2725.085
12.74,2800,2724.696
12.75,2800,2724.755
12.76,2800,2725.26
12.77,2800,2726.156
12.78,2800,2727.342
12.79,2800,2728.687
12.8,2800,2730.039
12.81,2800,2731.243
12.82,2800,2732.158
12.83,2800,2732.668
12.84,2800,2732.699
12.85,2800,2732.222
12.86,2800,2731.26
12.87,2800,2729.886
12.88,2800,2728.215
12.89,2800,2726.395
12.9,2800,2724.592
12.91,2800,2722.972
12.92,2800,2721.69
12.93,2800,2720.864
12.94,2800,2720.572
12.95,2800,2720.837
12.96,2800,2721.631
12.97,2800,2722.879
12.98,2800,2724.466
12.99,2800,2726.251
13,2800,2728.082
13.01,2800,2729.808
13.02,2800,2731.291
13.03,2800,2732.42
13.04,2800,2733.117
13.05,2800,2733.344
13.06,2800,2733.11
13.07,2800,2732.462
13.08,2800,2731.485
13.09,2800,2730.286
13.1,2800,2728.99
13.11,2800,2727.718
13.12,2800,2726.584
13.13,2800,2725.682
13.14,2800,2725.083
13.15,2800,2724.827
13.16,2800,2724.932
13.17,2800,2725.391
13.18,2800,2726.177
13.19,2800,2727.254
13.2,2800,2728.575
13.21,2800,2730.094
13.22,2800,2731.766
13.23,2800,2733.551
13.24,2800,2735.414
13.25,2800,2737.327
13.26,2800,2739.264
13.27,2800,2741.198
13.28,2800,2743.094
13.29,2800,2744.911
13.3,2800,2746.591
13.31,2800,2748.072
13.32,2800,2749.289
13.33,2800,2750.187
13.34,2800,2750.731
13.35,2800,2750.916
13.36,2800,2750.771
13.37,2800,2750.359
13.38,2800,2749.775
13.39,2800,2749.134
13.4,2800,2748.56
13.41,2800,2748.174
13.42,2800,2748.076
13.43,2800,2748.337
13.44,2800,2748.988
13.45,2800,2750.014
13.46,2800,2751.363
13.47,2800,2752.946
13.48,2800,2754.658
13.49,2800,2756.39
13.5,2800,2758.046
13.51,2800,2759.554
13.52,2800,2760.883
13.53,2800,2762.035
13.54,2800,2763.048
13.55,2800,2763.981
13.56,2800,2764.901
13.57,2800,2765.862
13.58,2800,2766.892
13.59,2800,2767.983
13.6,2800,2769.083
13.61,2800,2770.103
13.62,2800,2770.927
13.63,2800,2771.437
13.64,2800,2771.53
13.65,2800,2771.146
13.66,2800,2770.283
13.67,2800,2769.005
13.68,2800,2767.443
13.69,2800,2765.78
13.7,2800,2764.232
13.71,2800,2763.019
13.72,2800,2762.335
13.73,2800,2762.327
13.74,2800,2763.073
13.75,2800,2764.572
13.76,2800,2766.743
13.77,2800,2769.44
13.78,2800,2772.47
13.79,2800,2775.612
13.8,2800,2778.643
13.81,2800,2781.363
13.82,2800,2783.608
13.83,2800,2785.269
13.84,2800,2786.289
13.85,2800,2786.676
13.86,2800,2786.493
13.87,2800,2785.852
13.88,2800,2784.903
13.89,2800,2783.82
13.9,2800,2782.786
13.91,2800,2781.972
13.92,2800,2781.524
13.93,2800,2781.545
13.94,2800,2782.089
13.95,2800,2783.147
13.96,2800,2784.655
13.97,2800,2786.492
13.98,2800,2788.502
13.99,2800,2790.504
14,2800,2792.324
14.01,2800,2793.812
14.02,2800,2794.863
14.03,2800,2795.429
14.04,2800,2795.521
14.05,2800,2795.205
14.06,2800,2794.588
14.07,2800,2793.802
14.08,2800,2792.984
14.09,2800,2792.257
14.1,2800,2791.721
14.11,2800,2791.442
14.12,2800,2791.452
14.13,2800,2791.747
14.14,2800,2792.3
14.15,2800,2793.064
14.16,2800,2793.986
14.17,2800,2795.006
14.18,2800,2796.072
14.19,2800,2797.135
14.2,2800,2798.159
14.21,2800,2799.112
14.22,2800,2799.971
14.23,2800,2800.716
14.24,2800,2801.334
14.25,2800,2801.818
14.26,2800,2802.162
14.27,2800,2802.366
14.28,2800,2802.438
14.29,2800,2802.389
14.3,2800,2802.237
14.31,2800,2802.006
14.32,2800,2801.72
14.33,2800,2801.402
14.34,2800,2801.069
14.35,2800,2800.732
14.36,2800,2800.392
14.37,2800,2800.038
14.38,2800,2799.659
14.39,2800,2799.239
14.4,2800,2798.77
14.41,2800,2798.255
14.42,2800,2797.711
14.43,2800,2797.171
14.44,2800,2796.682
14.45,2800,2796.291
14.46,2800,2796.046
14.47,2800,2795.981
14.48,2800,2796.112
14.49,2800,2796.426
14.5,2800,2796.887
14.51,2800,2797.435
14.52,2800,2797.994
14.53,2800,2798.478
14.54,2800,2798.801
14.55,2800,2798.894
14.56,2800,2798.708
14.57,2800,2798.228
14.58,2800,2797.475
14.59,2800,2796.507
14.6,2800,2795.417
14.61,2800,2794.323
14.62,2800,2793.353
14.63,2800,2792.629
14.64,2800,2792.253
14.65,2800,2792.286
14.66,2800,2792.744
14.67,2800,2793.588
14.68,2800,2794.731
14.69,2800,2796.048
14.7,2800,2797.395
14.71,2800,2798.628
14.72,2800,2799.627
14.73,2800,2800.309
14.74,2800,2800.636
14.75,2800,2800.623
14.76,2800,2800.327
14.77,2800,2799.836
14.78,2800,2799.254
14.79,2800,2798.68
14.8,2800,2798.194
14.81,2800,2797.838
14.82,2800,2797.616
14.83,2800,2797.489
14.84,2800,2797.388
14.85,2800,2797.232
14.86,2800,2796.946
14.87,2800,2796.478
14.88,2800,2795.821
14.89,2800,2795.016
14.9,2800,2794.147
14.91,2800,2793.336
14.92,2800,2792.717
14.93,2800,2792.414
14.94,2800,2792.515
14.95,2800,2793.056
14.96,2800,2794.013
14.97,2800,2795.3
14.98,2800,2796.784
14.99,2800,2798.311
15,2800,2799.724
15.01,2800,2800.893
15.02,2800,2801.731
15.03,2800,2802.21
15.04,2800,2802.362
15.05,2800,2802.268
15.06,2800,2802.05
15.07,2800,2801.847
15.08,2800,2801.795
15.09,2800,2802.004
15.1,2800,2802.545
15.11,2800,2803.432
15.12,2800,2804.622
15.13,2800,2806.018
15.14,2800,2807.483
15.15,2800,2808.856
15.16,2800,2809.979
15.17,2800,2810.714
15.18,2800,2810.962
15.19,2800,2810.678
15.2,2800,2809.871
15.21,2800,2808.598
15.22,2800,2806.958
15.23,2800,2805.078
15.24,2800,2803.097
15.25,2800,2801.155
15.26,2800,2799.384
15.27,2800,2797.895
15.28,2800,2796.775
15.29,2800,2796.077
15.3,2800,2795.818
15.31,2800,2795.979
15.32,2800,2796.503
15.33,2800,2797.307
15.34,2800,2798.289
15.35,2800,2799.341
15.36,2800,2800.367
15.37,2800,2801.294
15.38,2800,2802.086
15.39,2800,2802.745
15.4,2800,2803.311
15.41,2800,2803.85
15.42,2800,2804.44
15.43,2800,2805.15
15.44,2800,2806.026
15.45,2800,2807.07
15.46,2800,2808.237
15.47,2800,2809.436
15.48,2800,2810.536
15.49,2800,2811.388
15.5,2800,2811.849
15.51,2800,2811.8
15.52,2800,2811.178
15.53,2800,2809.984
15.54,2800,2808.291
15.55,2800,2806.235
15.56,2800,2804.002
15.57,2800,2801.795
15.58,2800,2799.809
15.59,2800,2798.196
15.6,2800,2797.057
15.61,2800,2796.421
15.62,2800,2796.261
15.63,2800,2796.503
15.64,2800,2797.047
15.65,2800,2797.796
15.66,2800,2798.666
15.67,2800,2799.601
15.68,2800,2800.575
15.69,2800,2801.585
15.7,2800,2802.641
15.71,2800,2803.756
15.72,2800,2804.932
15.73,2800,2806.155
15.74,2800,2807.393
15.75,2800,2808.594
15.76,2800,2809.7
15.77,2800,2810.647
15.78,2800,2811.387
15.79,2800,2811.89
15.8,2800,2812.154
15.81,2800,2812.201
15.82,2800,2812.076
15.83,2800,2811.833
15.84,2800,2811.526
15.85,2800,2811.195
15.86,2800,2810.861
15.87,2800,2810.521
15.88,2800,2810.153
15.89,2800,2809.728
15.9,2800,2809.218
15.91,2800,2808.61
15.92,2800,2807.914
15.93,2800,2807.173
15.94,2800,2806.455
15.95,2800,2805.852
15.96,2800,2805.466
15.97,2800,2805.386
15.98,2800,2805.679
15.99,2800,2806.364
16,2800,2807.402
16.01,2800,2808.694
16.02,2800,2810.085
16.03,2800,2811.381
16.04,2800,2812.375
16.05,2800,2812.878
16.06,2800,2812.749
16.07,2800,2811.925
16.08,2800,2810.434
16.09,2800,2808.4
16.1,2800,2806.029
16.11,2800,2803.588
16.12,2800,2801.363
16.13,2800,2799.628
16.14,2800,2798.601
16.15,2800,2798.418
16.16,2800,2799.11
16.17,2800,2800.604
16.18,2800,2802.731
16.19,2800,2805.25
16.2,2800,2807.881
16.21,2800,2810.344
16.22,2800,2812.394
16.23,2800,2813.852
16.24,2800,2814.625
16.25,2800,2814.712
16.26,2800,2814.202
16.27,2800,2813.248
16.28,2800,2812.047
16.29,2800,2810.806
16.3,2800,2809.708
16.31,2800,2808.89
16.32,2800,2808.426
16.33,2800,2808.321
16.34,2800,2808.517
16.35,2800,2808.91
16.36,2800,2809.37
16.37,2800,2809.762
16.38,2800,2809.971
16.39,2800,2809.915
16.4,2800,2809.559
16.41,2800,2808.917
16.42,2800,2808.05
16.43,2800,2807.059
16.44,2800,2806.066
16.45,2800,2805.203
16.46,2800,2804.59
16.47,2800,2804.32
16.48,2800,2804.444
16.49,2800,2804.965
16.5,2800,2805.833
16.51,2800,2806.957
16.52,2800,2808.212
16.53,2800,2809.463
16.54,2800,2810.583
16.55,2800,2811.474
16.56,2800,2812.076
16.57,2800,2812.379
16.58,2800,2812.42
16.59,2800,2812.275
16.6,2800,2812.046
16.61,2800,2811.841
16.62,2800,2811.759
16.63,2800,2811.875
16.64,2800,2812.225
16.65,2800,2812.806
16.66,2800,2813.577
16.67,2800,2814.464
16.68,2800,2815.372
16.69,2800,2816.2
16.7,2800,2816.854
16.71,2800,2817.255
16.72,2800,2817.35
16.73,2800,2817.113
16.74,2800,2816.548
16.75,2800,2815.685
16.76,2800,2814.574
16.77,2800,2813.286
16.78,2800,2811.899
16.79,2800,2810.502
16.8,2800,2809.182
16.81,2800,2808.021
16.82,2800,2807.09
16.83,2800,2806.443
16.84,2800,2806.112
16.85,2800,2806.104
16.86,2800,2806.4
16.87,2800,2806.958
16.88,2800,2807.719
16.89,2800,2808.612
16.9,2800,2809.567
16.91,2800,2810.52
16.92,2800,2811.421
16.93,2800,2812.234
16.94,2800,2812.934
16.95,2800,2813.506
16.96,2800,2813.936
16.97,2800,2814.21
16.98,2800,2814.307
16.99,2800,2814.203
17,2800,2813.875
17.01,2800,2813.306
17.02,2800,2812.494
17.03,2800,2811.458
17.04,2800,2810.238
17.05,2800,2808.9
17.06,2800,2807.533
17.07,2800,2806.238
17.08,2800,2805.122
17.09,2800,2804.289
17.1,2800,2803.83
17.11,2832,2803.809
17.12,2832,2804.257
17.13,2832,2805.162
17.14,2832,2806.467
17.15,2832,2808.076
17.16,2832,2809.855
17.17,2832,2811.657
17.18,2832,2813.327
17.19,2832,2814.729
17.2,2832,2815.758
17.21,2832,2816.351
17.22,2832,2816.495
17.23,2832,2816.235
17.24,2832,2815.667
17.25,2832,2814.931
17.26,2832,2814.198
17.27,2832,2813.651
17.28,2832,2813.463
17.29,2832,2813.77
17.3,2832,2814.657
17.31,2832,2816.136
17.32,2832,2818.14
17.33,2832,2820.532
17.34,2832,2823.113
17.35,2832,2825.65
17.36,2832,2827.899
17.37,2864,2829.643
17.38,2864,2830.715
17.39,2864,2831.024
17.4,2864,2830.565
17.41,2864,2829.424
17.42,2864,2827.765
17.43,2864,2825.812
17.44,2864,2823.82
17.45,2864,2822.042
17.46,2864,2820.695
17.47,2864,2819.939
17.48,2864,2819.856
17.49,2864,2820.443
17.5,2864,2821.616
17.51,2864,2823.229
17.52,2864,2825.096
17.53,2864,2827.023
17.54,2864,2828.839
17.55,2864,2830.418
17.56,2864,2831.698
17.57,2864,2832.684
17.58,2864,2833.438
17.59,2864,2834.062
17.6,2864,2834.673
17.61,2864,2835.379
17.62,2864,2836.253
17.63,2864,2837.326
17.64,2864,2838.574
17.65,2864,2839.925
17.66,2864,2841.272
17.67,2864,2842.49
17.68,2864,2843.457
17.69,2864,2844.076
17.7,2864,2844.292
17.71,2864,2844.1
17.72,2864,2843.549
17.73,2864,2842.737
17.74,2864,2841.8
17.75,2864,2840.896
17.76,2864,2840.185
17.77,2864,2839.818
17.78,2864,2839.917
17.79,2864,2840.563
17.8,2864,2841.783
17.81,2864,2843.547
17.82,2864,2845.772
17.83,2864,2848.328
17.84,2864,2851.051
17.85,2864,2853.765
17.86,2864,2856.294
17.87,2864,2858.486
17.88,2864,2860.22
17.89,2864,2861.415
17.9,2864,2862.036
17.91,2864,2862.094
17.92,2864,2861.643
17.93,2864,2860.775
17.94,2864,2859.615
17.95,2864,2858.309
17.96,2864,2857.013
17.97,2864,2855.879
17.98,2864,2855.038
17.99,2864,2854.592
18,2864,2854.601
18.01,2864,2855.079
18.02,2864,2855.992
18.03,2864,2857.268
18.04,2864,2858.804
18.05,2864,2860.483
18.06,2864,2862.186
18.07,2864,2863.806
18.08,2864,2865.262
18.09,2864,2866.498
18.1,2864,2867.486
18.11,2864,2868.226
18.12,2864,2868.737
18.13,2864,2869.052
18.14,2864,2869.21
18.15,2864,2869.25
18.16,2864,2869.202
18.17,2864,2869.08
18.18,2864,2868.885
18.19,2864,2868.602
18.2,2864,2868.203
18.21,2864,2867.657
18.22,2864,2866.942
18.23,2864,2866.051
18.24,2864,2865.004
18.25,2864,2863.857
18.26,2864,2862.701
18.27,2864,2861.655
18.28,2864,2860.855
18.29,2864,2860.436
18.3,2864,2860.506
18.31,2864,2861.129
18.32,2864,2862.303
18.33,2864,2863.957
18.34,2864,2865.947
18.35,2864,2868.075
18.36,2864,2870.11
18.37,2864,2871.817
18.38,2864,2872.992
18.39,2864,2873.49
18.4,2864,2873.248
18.41,2864,2872.292
18.42,2864,2870.744
18.43,2864,2868.797
18.44,2864,2866.698
18.45,2864,2864.708
18.46,2864,2863.072
18.47,2864,2861.984
18.48,2864,2861.559
18.49,2864,2861.819
18.5,2864,2862.687
18.51,2864,2864.004
18.52,2864,2865.548
18.53,2864,2867.064
18.54,2864,2868.306
18.55,2864,2869.062
18.56,2864,2869.189
18.57,2864,2868.628
18.58,2864,2867.411
18.59,2864,2865.659
18.6,2864,2863.56
18.61,2864,2861.349
18.62,2864,2859.271
18.63,2864,2857.551
18.64,2864,2856.371
18.65,2864,2855.842
18.66,2864,2856.001
18.67,2864,2856.809
18.68,2864,2858.156
18.69,2864,2859.884
18.7,2864,2861.803
18.71,2864,2863.711
18.72,2864,2865.413
18.73,2864,2866.74
18.74,2864,2867.561
18.75,2864,2867.79
18.76,2864,2867.393
18.77,2864,2866.388
18.78,2864,2864.85
18.79,2864,2862.899
18.8,2864,2860.703
18.81,2864,2858.459
18.82,2864,2856.382
18.83,2864,2854.683
18.84,2864,2853.546
18.85,2864,2853.111
18.86,2864,2853.45
18.87,2864,2854.56
18.88,2864,2856.358
18.89,2864,2858.691
18.9,2864,2861.35
18.91,2864,2864.094
18.92,2864,2866.677
18.93,2864,2868.876
18.94,2864,2870.511
18.95,2864,2871.462
18.96,2864,2871.681
18.97,2864,2871.199
18.98,2864,2870.116
18.99,2864,2868.595
19,2864,2866.842
19.01,2864,2865.082
19.02,2864,2863.533
19.03,2864,2862.382
19.04,2864,2861.762
19.05,2864,2861.741
19.06,2864,2862.316
19.07,2864,2863.417
19.08,2864,2864.917
19.09,2864,2866.646
19.1,2864,2868.42
19.11,2864,2870.052
19.12,2864,2871.378
19.13,2864,2872.271
19.14,2864,2872.653
19.15,2864,2872.497
19.16,2864,2871.826
19.17,2864,2870.706
19.18,2864,2869.236
19.19,2864,2867.539
19.2,2864,2865.752
19.21,2864,2864.015
19.22,2864,2862.461
19.23,2864,2861.212
19.24,2864,2860.365
19.25,2864,2859.986
19.26,2864,2860.11
19.27,2864,2860.732
19.28,2864,2861.815
19.29,2864,2863.289
19.3,2864,2865.063
19.31,2864,2867.032
19.32,2864,2869.086
19.33,2864,2871.124
19.34,2864,2873.06
19.35,2864,2874.822
19.36,2864,2876.361
19.37,2864,2877.641
19.38,2864,2878.638
19.39,2864,2879.339
19.4,2864,2879.735
19.41,2864,2879.821
19.42,2864,2879.6
19.43,2864,2879.083
19.44,2864,2878.294
19.45,2864,2877.271
19.46,2864,2876.069
19.47,2864,2874.759
19.48,2864,2873.422
19.49,2864,2872.144
19.5,2864,2871.008
19.51,2864,2870.083
19.52,2864,2869.426
19.53,2864,2869.068
19.54,2864,2869.017
19.55,2864,2869.257
19.56,2864,2869.747
19.57,2864,2870.421
19.58,2864,2871.203
19.59,2864,2872.002
19.6,2864,2872.728
19.61,2864,2873.302
19.62,2864,2873.664
19.63,2864,2873.78
19.64,2864,2873.651
19.65,2864,2873.31
19.66,2864,2872.822
19.67,2864,2872.269
19.68,2864,2871.744
19.69,2864,2871.334
19.7,2864,2871.107
19.71,2864,2871.107
19.72,2864,2871.348
19.73,2864,2871.812
19.74,2864,2872.459
19.75,2864,2873.232
19.76,2864,2874.064
19.77,2864,2874.887
19.78,2864,2875.641
19.79,2864,2876.275
19.8,2864,2876.753
19.81,2864,2877.052
19.82,2864,2877.16
19.83,2864,2877.079
19.84,2864,2876.82
19.85,2864,2876.406
19.86,2864,2875.865
19.87,2864,2875.235
19.88,2864,2874.559
19.89,2864,2873.883
19.9,2864,2873.256
19.91,2864,2872.72
19.92,2864,2872.311
19.93,2864,2872.051
19.94,2864,2871.947
19.95,2864,2871.991
19.96,2864,2872.158
19.97,2864,2872.407
19.98,2864,2872.692
19.99,2864,2872.961
20,2864,2873.17
20.01,2864,2873.288
20.02,2864,2873.294
20.03,2864,2873.193
20.04,2864,2873.002
20.05,2832,2872.75
20.06,2832,2872.47
20.07,2832,2872.198
20.08,2832,2871.957
20.09,2832,2871.761
20.1,2832,2871.613
20.11,2832,2871.507
20.12,2832,2871.429
20.13,2832,2871.365
20.14,2832,2871.303
20.15,2832,2871.236
20.16,2832,2871.162
20.17,2832,2871.087
20.18,2832,2871.022
20.19,2832,2870.978
20.2,2832,2870.97
20.21,2832,2871.009
20.22,2832,2871.101
20.23,2832,2871.247
20.24,2832,2871.441
20.25,2832,2871.667
20.26,2832,2871.9
20.27,2832,2872.112
20.28,2832,2872.27
20.29,2832,2872.348
20.3,2832,2872.327
20.31,2832,2872.203
20.32,2832,2871.987
20.33,2832,2871.712
20.34,2832,2871.423
20.35,2800,2871.175
20.36,2800,2871.022
20.37,2800,2871.009
20.38,2800,2871.157
20.39,2800,2871.464
20.4,2800,2871.897
20.41,2768,2872.396
20.42,2768,2872.888
20.43,2768,2873.291
20.44,2768,2873.535
20.45,2768,2873.572
20.46,2768,2873.384
20.47,2736,2872.986
20.48,2736,2872.427
20.49,2736,2871.781
20.5,2736,2871.129
20.51,2736,2870.555
20.52,2736,2870.12
20.53,2704,2869.858
20.54,2704,2869.77
20.55,2704,2869.818
20.56,2704,2869.938
20.57,2704,2870.051
20.58,2704,2870.075
20.59,2704,2869.948
20.6,2704,2869.635
20.61,2672,2869.138
20.62,2672,2868.498
20.63,2672,2867.786
20.64,2672,2867.095
20.65,2672,2866.522
20.66,2672,2866.155
20.67,2672,2866.052
20.68,2640,2866.238
20.69,2640,2866.696
20.7,2640,2867.37
20.71,2640,2868.173
20.72,2640,2869.001
20.73,2608,2869.748
20.74,2608,2870.318
20.75,2608,2870.648
20.76,2608,2870.707
20.77,2608,2870.503
20.78,2608,2870.083
20.79,2608,2869.518
20.8,2608,2868.895
20.81,2608,2868.302
20.82,2608,2867.814
20.83,2608,2867.488
20.84,2608,2867.349
20.85,2608,2867.396
20.86,2608,2867.607
20.87,2608,2867.936
20.88,2608,2868.33
20.89,2608,2868.736
20.9,2608,2869.102
20.91,2608,2869.384
20.92,2608,2869.552
20.93,2608,2869.582
20.94,2608,2869.464
20.95,2608,2869.198
20.96,2608,2868.795
20.97,2608,2868.272
20.98,2608,2867.658
20.99,2608,2866.991
21,2608,2866.314
21.01,2608,2865.671
21.02,2608,2865.102
21.03,2608,2864.639
21.04,2608,2864.293
21.05,2608,2864.057
21.06,2608,2863.9
21.07,2608,2863.772
21.08,2608,2863.614
21.09,2576,2863.361
21.1,2576,2862.96
21.11,2576,2862.379
21.12,2576,2861.609
21.13,2576,2860.674
21.14,2576,2859.623
21.15,2576,2858.528
21.16,2576,2857.477
21.17,2576,2856.559
21.18,2576,2855.857
21.19,2576,2855.438
21.2,2576,2855.343
21.21,2576,2855.581
21.22,2576,2856.131
21.23,2576,2856.937
21.24,2576,2857.916
21.25,2576,2858.963
21.26,2576,2859.962
21.27,2576,2860.794
21.28,2576,2861.354
21.29,2576,2861.561
21.3,2576,2861.365
21.31,2576,2860.758
21.32,2576,2859.77
21.33,2576,2858.473
21.34,2576,2856.967
21.35,2576,2855.376
21.36,2576,2853.829
21.37,2576,2852.452
21.38,2576,2851.351
21.39,2576,2850.599
21.4,2544,2850.236
21.41,2544,2850.253
21.42,2544,2850.602
21.43,2544,2851.196
21.44,2544,2851.921
21.45,2544,2852.651
21.46,2512,2853.259
21.47,2512,2853.637
21.48,2512,2853.702
21.49,2512,2853.407
21.5,2512,2852.744
21.51,2480,2851.738
21.52,2480,2850.446
21.53,2480,2848.946
21.54,2480,2847.332
21.55,2480,2845.703
21.56,2480,2844.153
21.57,2448,2842.766
21.58,2448,2841.603
21.59,2448,2840.703
21.6,2448,2840.077
21.61,2448,2839.708
21.62,2448,2839.555
21.63,2416,2839.558
21.64,2416,2839.646
21.65,2416,2839.747
21.66,2416,2839.796
21.67,2416,2839.751
21.68,2416,2839.59
21.69,2384,2839.323
21.7,2384,2838.984
21.71,2384,2838.63
21.72,2384,2838.323
21.73,2384,2838.124
21.74,2384,2838.073
21.75,2352,2838.184
21.76,2352,2838.441
21.77,2352,2838.798
21.78,2352,2839.185
21.79,2352,2839.523
21.8,2352,2839.738
21.81,2320,2839.766
21.82,2320,2839.571
21.83,2320,2839.14
21.84,2320,2838.49
21.85,2320,2837.662
21.86,2320,2836.713
21.87,2288,2835.712
21.88,2288,2834.732
21.89,2288,2833.845
21.9,2288,2833.112
21.91,2288,2832.583
21.92,2288,2832.287
21.93,2256,2832.236
21.94,2256,2832.416
21.95,2256,2832.786
21.96,2256,2833.29
21.97,2256,2833.855
21.98,2256,2834.403
21.99,2224,2834.862
22,2224,2835.174
22.01,2224,2835.304
22.02,2224,2835.242
22.03,2224,2835.005
22.04,2224,2834.63
22.05,2192,2834.17
22.06,2192,2833.682
22.07,2192,2833.223
22.08,2192,2832.838
22.09,2192,2832.558
22.1,2192,2832.39
22.11,2160,2832.323
22.12,2160,2832.323
22.13,2160,2832.343
22.14,2160,2832.325
22.15,2160,2832.214
22.16,2160,2831.961
22.17,2160,2831.536
22.18,2128,2830.928
22.19,2128,2830.149
22.2,2128,2829.231
22.21,2128,2828.22
22.22,2128,2827.173
22.23,2128,2826.15
22.24,2128,2825.205
22.25,2128,2824.387
22.26,2128,2823.728
22.27,2128,2823.245
22.28,2128,2822.933
22.29,2128,2822.771
22.3,2128,2822.72
22.31,2128,2822.729
22.32,2128,2822.743
22.33,2128,2822.705
22.34,2128,2822.572
22.35,2128,2822.312
22.36,2128,2821.915
22.37,2128,2821.389
22.38,2128,2820.761
22.39,2128,2820.068
22.4,2128,2819.354
22.41,2128,2818.663
22.42,2128,2818.033
22.43,2128,2817.491
22.44,2128,2817.055
22.45,2128,2816.73
22.46,2128,2816.512
22.47,2128,2816.393
22.48,2128,2816.357
22.49,2128,2816.389
22.5,2128,2816.475
22.51,2128,2816.602
22.52,2128,2816.758
22.53,2128,2816.93
22.54,2128,2817.107
22.55,2128,2817.272
22.56,2128,2817.407
22.57,2128,2817.494
22.58,2128,2817.513
22.59,2128,2817.446
22.6,2128,2817.28
22.61,2128,2817.006
22.62,2128,2816.623
22.63,2128,2816.133
22.64,2128,2815.542
22.65,2128,2814.859
22.66,2128,2814.097
22.67,2128,2813.266
22.68,2128,2812.38
22.69,2128,2811.457
22.7,2128,2810.518
22.71,2128,2809.59
22.72,2128,2808.703
22.73,2128,2807.891
22.74,2128,2807.18
22.75,2128,2806.589
22.76,2128,2806.122
22.77,2128,2805.767
22.78,2128,2805.499
22.79,2128,2805.279
22.8,2128,2805.07
22.81,2128,2804.834
22.82,2128,2804.551
22.83,2128,2804.214
22.84,2128,2803.835
22.85,2128,2803.447
22.86,2128,2803.088
22.87,2128,2802.807
22.88,2128,2802.642
22.89,2128,2802.62
22.9,2128,2802.749
22.91,2128,2803.01
22.92,2128,2803.359
22.93,2128,2803.736
22.94,2128,2804.064
22.95,2128,2804.268
22.96,2128,2804.279
22.97,2128,2804.051
22.98,2128,2803.565
22.99,2128,2802.83
23,2128,2801.884
23.01,2128,2800.79
23.02,2128,2799.623
23.03,2128,2798.463
23.04,2128,2797.385
23.05,2128,2796.448
23.06,2128,2795.695
23.07,2128,2795.147
23.08,2128,2794.809
23.09,2128,2794.667
23.1,2128,2794.695
23.11,2128,2794.861
23.12,2128,2795.129
23.13,2128,2795.46
23.14,2128,2795.816
23.15,2128,2796.161
23.16,2128,2796.46
23.17,2128,2796.681
23.18,2128,2796.794
23.19,2128,2796.77
23.2,2128,2796.587
23.21,2128,2796.229
23.22,2128,2795.688
23.23,2128,2794.973
23.24,2128,2794.109
23.25,2128,2793.136
23.26,2128,2792.11
23.27,2128,2791.095
23.28,2128,2790.154
23.29,2128,2789.34
23.3,2128,2788.69
23.31,2128,2788.212
23.32,2128,2787.89
23.33,2128,2787.682
23.34,2128,2787.531
