time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
28.33,2720,2675.562,2654.308,2674.397,2670.055,2685.608,2436,2397.563,2404.35,2399.77,2411.939,2408.031,2920,2849.585,2849.883,2852.812,2866.212,2868.875,2720,3527.82,3540.473,3512.589,3588.315,3554.763,2436,3522.722,3299.319,3446.334,3394.797,3504.321,2920,3737.085,3737.979,3737.114,3758.199,3748.408
28.34,2720,2674.334,2655.378,2675.004,2670.367,2684.979,2436,2394.766,2406.004,2399.409,2411.723,2408.923,2920,2849.794,2850.419,2854.668,2867.466,2872.707,2720,3529.5,3543.021,3513.732,3589.934,3555.832,2436,3526.07,3297.613,3451.038,3394.78,3506.296,2920,3738.893,3739.643,3738.126,3758.678,3751.521
28.35,2720,2673.4,2657.455,2675.867,2670.55,2684.122,2436,2391.816,2408.14,2398.703,2411.585,2409.97,2920,2850.327,2851.5,2856.382,2869.348,2876.161,2720,3530.787,3545.513,3515.123,3591.443,3557.123,2436,3529.522,3295.728,3455.91,3395.522,3508.138,2920,3741.117,3741.251,3739.302,3758.997,3754.966
28.36,2720,2672.809,2660.542,2676.866,2670.666,2683.093,2436,2388.939,2410.618,2397.688,2411.648,2411.052,2920,2851.177,2852.947,2857.804,2871.825,2879.043,2720,3531.735,3547.899,3516.716,3592.827,3558.571,2436,3532.96,3293.876,3460.72,3397.003,3509.887,2920,3743.644,3742.788,3740.733,3759.237,3758.576
28.37,2720,2672.581,2664.503,2677.876,2670.776,2681.947,2436,2386.374,2413.239,2396.466,2412.015,2412.043,2920,2852.339,2854.521,2858.83,2874.797,2881.229,2720,3532.43,3550.134,3518.439,3594.088,3560.102,2436,3536.277,3292.264,3465.25,3399.13,3511.615,2920,3746.347,3744.246,3742.477,3759.479,3762.172
28.38,2720,2672.708,2669.078,2678.791,2670.936,2680.735,2436,2384.358,2415.761,2395.189,2412.748,2412.821,2920,2853.803,2855.971,2859.417,2878.115,2882.675,2720,3532.972,3552.181,3520.2,3595.244,3561.649,2436,3539.394,3291.065,3469.32,3401.745,3513.419,2920,3749.1,3745.632,3744.546,3759.793,3765.586
28.39,2720,2673.167,2673.908,2679.531,2671.187,2679.51,2436,2383.102,2417.939,2394.041,2413.869,2413.28,2920,2855.554,2857.079,2859.591,2881.594,2883.416,2720,3533.464,3554.016,3521.897,3596.325,3563.157,2436,3542.258,3290.399,3472.802,3404.642,3515.396,2920,3751.79,3746.972,3746.899,3760.232,3768.668
28.4,2720,2673.922,2678.585,2680.058,2671.547,2678.321,2436,2382.76,2419.553,2393.208,2415.351,2413.347,2920,2857.559,2857.699,2859.438,2885.042,2883.557,2720,3533.997,3555.625,3523.432,3597.37,3564.591,2436,3544.853,3290.316,3475.639,3407.595,3517.627,2920,3754.317,3748.308,3749.443,3760.823,3771.303
28.41,2720,2674.933,2682.701,2680.369,2672.014,2677.216,2436,2383.413,2420.44,2392.849,2417.125,2412.991,2920,2859.768,2857.782,2859.088,2888.269,2883.258,2720,3534.639,3557.014,3524.719,3598.421,3565.935,2436,3547.191,3290.798,3477.847,3410.385,3520.161,2920,3756.607,3749.703,3752.043,3761.569,3773.422
28.42,2720,2676.162,2685.894,2680.494,2672.561,2676.247,2436,2385.048,2420.518,2393.072,2419.088,2412.23,2920,2862.105,2857.387,2858.695,2891.106,2882.709,2720,3535.433,3558.203,3525.701,3599.517,3567.188,2436,3549.306,3291.756,3479.51,3412.817,3522.996,2920,3758.606,3751.227,3754.544,3762.451,3775.008
28.43,2720,2677.568,2687.896,2680.485,2673.148,2675.469,2436,2387.553,2419.797,2393.912,2421.114,2411.131,2920,2864.475,2856.668,2858.408,2893.413,2882.114,2720,3536.39,3559.232,3526.358,3600.686,3568.366,2436,3551.246,3293.054,3480.768,3414.751,3526.08,2920,3760.284,3752.955,3756.791,3763.427,3776.098
28.44,2720,2679.109,2688.563,2680.401,2673.726,2674.935,2436,2390.719,2418.376,2395.324,2423.062,2409.805,2920,2866.763,2855.845,2858.345,2895.085,2881.662,2720,3537.499,3560.161,3526.708,3601.947,3569.486,2436,3553.065,3294.52,3481.799,3416.105,3529.312,2920,3761.636,3754.946,3758.658,3764.452,3776.789
28.45,2720,2680.741,2687.885,2680.298,2674.25,2674.694,2436,2394.262,2416.435,2397.18,2424.799,2408.403,2920,2868.845,2855.167,2858.574,2896.062,2881.506,2720,3538.727,3561.064,3526.816,3603.305,3570.569,2436,3554.815,3295.977,3482.799,3416.865,3532.557,2920,3762.678,3757.231,3760.064,3765.474,3777.22
28.46,2720,2682.414,2685.989,2680.225,2674.683,2674.788,2436,2397.851,2414.206,2399.287,2426.208,2407.096,2920,2870.6,2854.867,2859.102,2896.327,2881.752,2720,3540.031,3562.028,3526.779,3604.751,3571.627,2436,3556.539,3297.259,3483.953,3417.079,3535.659,2920,3763.449,3759.798,3760.991,3766.45,3777.555
28.47,2720,2684.076,2683.117,2680.216,2675.006,2675.242,2436,2401.147,2411.945,2401.407,2427.206,2406.061,2920,2871.926,2855.127,2859.875,2895.911,2882.443,2720,3541.362,3563.137,3526.715,3606.262,3572.67,2436,3558.266,3298.233,3485.418,3416.843,3538.471,2920,3764.008,3762.586,3761.481,3767.346,3777.962
28.48,2720,2685.671,2679.6,2680.294,2675.217,2676.062,2436,2403.845,2409.903,2403.291,2427.759,2405.456,2920,2872.749,2856.044,2860.792,2894.893,2883.563,2720,3542.679,3564.462,3526.748,3607.808,3573.698,2436,3560.017,3298.811,3487.306,3416.288,3540.868,2920,3764.428,3765.483,3761.634,3768.145,3778.573
28.49,2720,2687.14,2675.818,2680.471,2675.329,2677.232,2436,2405.711,2408.29,2404.707,2427.888,2405.407,2920,2873.038,2857.622,2861.721,2893.399,2885.045,2720,3543.945,3566.049,3526.982,3609.356,3574.705,2436,3561.804,3298.957,3489.668,3415.556,3542.767,2920,3764.792,3768.333,3761.59,3768.845,3779.465
28.5,2720,2688.431,2672.158,2680.75,2675.367,2678.716,2436,2406.613,2407.252,2405.473,2427.671,2405.988,2920,2872.815,2859.768,2862.523,2891.593,2886.783,2720,3545.136,3567.902,3527.49,3610.876,3575.681,2436,3563.634,3298.688,3492.498,3414.782,3544.141,2920,3765.184,3770.957,3761.507,3769.461,3780.638
28.51,2720,2689.495,2668.973,2681.135,2675.366,2680.455,2436,2406.536,2406.86,2405.48,2427.233,2407.213,2920,2872.156,2862.316,2863.084,2889.668,2888.651,2720,3546.24,3569.985,3528.296,3612.342,3576.614,2436,3565.509,3298.064,3495.734,3414.074,3545.015,2920,3765.68,3773.172,3761.544,3770.016,3782.012
28.52,2720,2690.293,2666.55,2681.627,2675.36,2682.372,2436,2405.586,2407.1,2404.706,2426.728,2409.032,2920,2871.189,2865.055,2863.329,2887.833,2890.523,2720,3547.254,3572.217,3529.378,3613.742,3577.496,2436,3567.437,3297.181,3499.269,3413.511,3545.464,2920,3766.338,3774.817,3761.832,3770.54,3783.436
28.53,2720,2690.804,2665.081,2682.228,2675.382,2684.378,2436,2403.975,2407.886,2403.218,2426.312,2411.335,2920,2870.084,2867.758,2863.244,2886.29,2892.283,2720,3548.181,3574.482,3530.661,3615.071,3578.324,2436,3569.425,3296.152,3502.97,3413.131,3545.603,2920,3767.19,3775.779,3762.463,3771.063,3784.714
28.54,2720,2691.02,2664.646,2682.942,2675.46,2686.374,2436,2401.99,2409.073,2401.168,2426.122,2413.963,2920,2869.042,2870.227,2862.879,2885.216,2893.843,2720,3549.029,3576.642,3532.031,3616.335,3579.101,2436,3571.484,3295.1,3506.693,3412.943,3545.566,2920,3768.24,3776.004,3763.48,3771.613,3785.641
28.55,2720,2690.957,2665.221,2683.77,2675.612,2688.255,2436,2399.96,2410.481,2398.774,2426.247,2416.725,2920,2868.265,2872.313,2862.35,2884.744,2895.143,2720,3549.803,3578.556,3533.34,3617.544,3579.838,2436,3573.622,3294.132,3510.301,3412.93,3545.491,2920,3769.457,3775.51,3764.874,3772.205,3786.037
28.56,2720,2690.644,2666.679,2684.706,2675.848,2689.919,2436,2398.213,2411.924,2396.292,2426.713,2419.41,2920,2867.943,2873.94,2861.819,2884.946,2896.154,2720,3550.508,3580.102,3534.423,3618.71,3580.554,2436,3575.845,3293.343,3513.676,3413.062,3545.503,2920,3770.784,3774.384,3766.59,3772.845,3785.784
28.57,2720,2690.132,2668.817,2685.734,2676.168,2691.271,2436,2397.024,2413.23,2393.989,2427.479,2421.811,2920,2868.219,2875.115,2861.472,2885.821,2896.876,2720,3551.142,3581.19,3535.117,3619.84,3581.271,2436,3578.151,3292.793,3516.734,3413.309,3545.693,2920,3772.142,3772.769,3768.535,3773.525,3784.85
28.58,2720,2689.477,2671.381,2686.826,2676.557,2692.234,2436,2396.585,2414.265,2392.106,2428.447,2423.741,2920,2869.175,2875.917,2861.498,2887.302,2897.334,2720,3551.703,3581.779,3535.284,3620.93,3582.009,2436,3580.53,3292.516,3519.429,3413.648,3546.121,2920,3773.439,3770.848,3770.595,3774.226,3783.296
28.59,2720,2688.745,2674.099,2687.937,2676.993,2692.756,2436,2396.974,2414.946,2390.838,2429.47,2425.047,2920,2870.817,2876.491,2862.058,2889.255,2897.57,2720,3552.189,3581.885,3534.834,3621.962,3582.786,2436,3582.964,3292.507,3521.751,3414.071,3546.802,2920,3774.584,3768.821,3772.647,3774.919,3781.272
28.6,2720,2687.998,2676.708,2689.009,2677.442,2692.818,2436,2398.144,2415.246,2390.302,2430.39,2425.625,2920,2873.069,2877.016,2863.266,2891.501,2897.64,2720,3552.601,3581.578,3533.754,3622.902,3583.612,2436,3585.427,3292.736,3523.73,3414.586,3547.719,2920,3775.495,3766.885,3774.574,3775.563,3779
28.61,2720,2687.295,2678.984,2689.979,2677.871,2692.44,2436,2399.929,2415.19,2390.536,2431.051,2425.431,2920,2875.779,2877.675,2865.177,2893.837,2897.608,2720,3552.949,3580.975,3532.124,3623.703,3584.487,2436,3587.89,3293.147,3525.424,3415.218,3548.825,2920,3776.113,3765.213,3776.28,3776.101,3776.738
28.62,2720,2686.686,2680.755,2690.786,2678.248,2691.684,2436,2402.07,2414.845,2391.497,2431.335,2424.482,2920,2878.737,2878.632,2867.782,2896.058,2897.538,2720,3553.251,3580.227,3530.126,3624.308,3585.399,2436,3590.325,3293.672,3526.914,3415.999,3550.058,2920,3776.408,3763.942,3777.691,3776.457,3774.75
28.63,2720,2686.209,2681.913,2691.381,2678.556,2690.649,2436,2404.253,2414.306,2393.072,2431.169,2422.862,2920,2881.698,2879.995,2871.014,2897.985,2897.488,2720,3553.537,3579.498,3528.038,3624.659,3586.331,2436,3592.71,3294.236,3528.292,3416.961,3551.351,2920,3776.382,3763.161,3778.771,3776.537,3773.271
28.64,2720,2685.89,2682.419,2691.733,2678.797,2689.466,2436,2406.153,2413.674,2395.103,2430.54,2420.715,2920,2884.417,2881.802,2874.756,2899.482,2897.508,2720,3553.843,3578.945,3526.21,3624.714,3587.255,2436,3595.03,3294.772,3529.647,3418.127,3552.644,2920,3776.074,3762.916,3779.511,3776.229,3772.472
28.65,2720,2685.737,2682.298,2691.84,2678.993,2688.285,2436,2407.485,2413.042,2397.415,2429.492,2418.239,2920,2886.677,2884.01,2878.859,2900.474,2897.633,2720,3554.213,3578.705,3525.022,3624.453,3588.148,2436,3597.28,3295.229,3531.059,3419.5,3553.891,2920,3775.551,3763.206,3779.937,3775.419,3772.443
28.66,2720,2685.744,2681.633,2691.723,2679.185,2687.266,2436,2408.043,2412.486,2399.84,2428.117,2415.664,2920,2888.322,2886.496,2883.149,2900.948,2897.88,2720,3554.686,3578.873,3524.839,3623.894,3588.986,2436,3599.466,3295.575,3532.584,3421.055,3555.064,2920,3774.907,3763.991,3780.098,3774.017,3773.186
28.67,2720,2685.888,2680.552,2691.432,2679.427,2686.561,2436,2407.723,2412.05,2402.237,2426.536,2413.237,2920,2889.27,2889.083,2887.447,2900.952,2898.241,2720,3555.293,3579.497,3525.953,3623.094,3589.752,2436,3601.603,3295.809,3534.255,3422.741,3556.155,2920,3774.251,3765.204,3780.064,3771.977,3774.614
28.68,2720,2686.136,2679.216,2691.034,2679.773,2686.303,2436,2406.538,2411.752,2404.509,2424.884,2411.199,2920,2889.531,2891.556,2891.571,2900.582,2898.688,2720,3556.057,3580.573,3528.535,3622.15,3590.439,2436,3603.71,3295.951,3536.073,3424.482,3557.17,2920,3773.696,3766.755,3779.917,3769.332,3776.569
28.69,2720,2686.446,2677.806,2690.604,2680.27,2686.595,2436,2404.606,2411.588,2406.603,2423.287,2409.756,2920,2889.198,2893.702,2895.351,2899.967,2899.172,2720,3556.981,3582.049,3532.598,3621.194,3591.051,2436,3605.812,3296.046,3538.014,3426.183,3558.127,2920,3773.347,3768.544,3779.741,3766.204,3778.841
28.7,2720,2686.782,2676.5,2690.214,2680.946,2687.499,2436,2402.137,2411.54,2408.5,2421.85,2409.056,2920,2888.434,2895.336,2898.632,2899.25,2899.635,2720,3558.049,3583.837,3537.982,3620.375,3591.601,2436,3607.931,3296.154,3540.038,3427.741,3559.049,2920,3773.292,3770.468,3779.618,3762.811,3781.203
28.71,2720,2687.119,2675.466,2689.925,2681.801,2689.023,2436,2399.396,2411.586,2410.207,2420.644,2409.175,2920,2887.452,2896.333,2901.287,2898.565,2900.015,2720,3559.225,3585.825,3544.359,3619.844,3592.114,2436,3610.086,3296.335,3542.092,3429.063,3559.964,2920,3773.59,3772.427,3779.62,3759.457,3783.434
28.72,2720,2687.447,2674.837,2689.774,2682.813,2691.124,2436,2396.667,2411.709,2411.739,2419.705,2410.101,2920,2886.493,2896.642,2903.222,2898.028,2900.261,2720,3560.453,3587.894,3551.264,3619.73,3592.616,2436,3612.289,3296.647,3544.126,3430.074,3560.895,2920,3774.261,3774.333,3779.796,3756.492,3785.349
28.73,2720,2687.782,2674.706,2689.772,2683.933,2693.692,2436,2394.219,2411.9,2413.108,2419.033,2411.737,2920,2885.795,2896.297,2904.385,2897.72,2900.341,2720,3561.658,3589.927,3558.147,3620.126,3593.139,2436,3614.545,3297.129,3546.096,3430.727,3561.86,2920,3775.288,3776.111,3780.177,3754.276,3786.819
28.74,2720,2688.155,2675.112,2689.906,2685.097,2696.563,2436,2392.274,2412.159,2414.313,2418.606,2413.907,2920,2885.571,2895.411,2904.777,2897.681,2900.255,2720,3562.752,3591.829,3564.438,3621.071,3593.71,2436,3616.85,3297.798,3547.975,3431.014,3562.873,2920,3776.613,3777.707,3780.767,3753.121,3787.787
28.75,2720,2688.612,2676.04,2690.142,2686.239,2699.523,2436,2390.978,2412.496,2415.338,2418.379,2416.384,2920,2885.993,2894.161,2904.452,2897.912,2900.036,2720,3563.639,3593.522,3569.614,3622.543,3594.353,2436,3619.195,3298.637,3549.748,3430.96,3563.939,2920,3778.148,3779.082,3781.544,3753.237,3788.267
28.76,2720,2689.202,2677.423,2690.433,2687.294,2702.327,2436,2390.396,2412.919,2416.157,2418.298,2418.918,2920,2887.17,2892.768,2903.52,2898.381,2899.748,2720,3564.228,3594.961,3573.264,3624.459,3595.082,2436,3621.563,3299.605,3551.421,3430.622,3565.062,2920,3779.782,3780.217,3782.462,3754.704,3788.34
28.77,2720,2689.96,2679.15,2690.733,2688.212,2704.724,2436,2390.503,2413.435,2416.738,2418.303,2421.267,2920,2889.142,2891.463,2902.141,2899.035,2899.482,2720,3564.44,3596.124,3575.14,3626.684,3595.903,2436,3623.932,3300.632,3553.009,3430.081,3566.24,2920,3781.397,3781.103,3783.461,3757.443,3788.134
28.78,2720,2690.9,2681.078,2691.004,2688.96,2706.485,2436,2391.205,2414.043,2417.053,2418.334,2423.229,2920,2891.873,2890.468,2900.515,2899.815,2899.349,2720,3564.228,3597.009,3575.184,3629.044,3596.813,2436,3626.275,3301.635,3554.537,3429.429,3567.468,2920,3782.879,3781.744,3784.466,3761.223,3787.807
28.79,2720,2692.001,2683.043,2691.224,2689.527,2707.435,2436,2392.35,2414.73,2417.085,2418.34,2424.668,2920,2895.251,2889.958,2898.864,2900.67,2899.455,2720,3563.581,3597.639,3573.529,3631.345,3597.797,2436,3628.563,3302.53,3556.03,3428.76,3568.744,2920,3784.133,3782.147,3785.403,3765.692,3787.517
28.8,2720,2693.207,2684.881,2691.392,2689.918,2707.472,2436,2393.762,2415.475,2416.834,2418.277,2425.52,2920,2899.095,2890.047,2897.41,2901.562,2899.891,2720,3562.54,3598.046,3570.48,3633.397,3598.833,2436,3630.765,3303.252,3557.513,3428.161,3570.066,2920,3785.094,3782.321,3786.199,3770.42,3787.399
28.81,2720,2694.424,2686.44,2691.529,2690.151,2706.591,2436,2395.262,2416.249,2416.317,2418.123,2425.793,2920,2903.164,2890.777,2896.358,2902.477,2900.708,2720,3561.196,3598.278,3566.477,3635.036,3599.896,2436,3632.852,3303.762,3559.004,3427.704,3571.436,2920,3785.734,3782.272,3786.797,3774.959,3787.543
28.82,2720,2695.534,2687.599,2691.67,2690.251,2704.883,2436,2396.693,2417.02,2415.573,2417.875,2425.555,2920,2907.175,2892.113,2895.865,2903.42,2901.906,2720,3559.691,3598.384,3562.029,3636.143,3600.956,2436,3634.803,3304.063,3560.515,3427.444,3572.859,2920,3786.064,3782.002,3787.155,3778.904,3787.983
28.83,2720,2696.412,2688.274,2691.861,2690.242,2702.53,2436,2397.943,2417.761,2414.65,2417.555,2424.908,2920,2910.827,2893.956,2896.024,2904.406,2903.42,2720,3558.203,3598.422,3557.657,3636.66,3601.983,2436,3636.603,3304.199,3562.052,3427.414,3574.344,2920,3786.134,3781.513,3787.254,3781.947,3788.695
28.84,2720,2696.941,2688.429,2692.147,2690.139,2699.787,2436,2398.948,2418.451,2413.611,2417.208,2423.973,2920,2913.832,2896.157,2896.851,2905.447,2905.128,2720,3556.931,3598.445,3553.834,3636.597,3602.951,2436,3638.253,3304.245,3563.62,3427.629,3575.903,2920,3786.028,3780.809,3787.101,3783.909,3789.595
28.85,2720,2697.036,2688.074,2692.564,2689.952,2696.948,2436,2399.695,2419.079,2412.516,2416.899,2422.863,2920,2915.943,2898.542,2898.274,2906.543,2906.861,2720,3556.075,3598.505,3550.932,3636.03,3603.839,2436,3639.767,3304.291,3565.222,3428.089,3577.547,2920,3785.85,3779.909,3786.727,3784.758,3790.565
28.86,2720,2696.656,2687.265,2693.13,2689.679,2694.318,2436,2400.216,2419.647,2411.424,2416.702,2421.672,2920,2916.986,2900.929,2900.138,2907.669,2908.422,2720,3555.803,3598.646,3549.188,3635.096,3604.629,2436,3641.176,3304.418,3566.865,3428.776,3579.282,2920,3785.714,3778.848,3786.188,3784.606,3791.46
28.87,2720,2695.811,2686.094,2693.836,2689.313,2692.176,2436,2400.572,2420.167,2410.387,2416.692,2420.472,2920,2916.89,2903.154,2902.218,2908.775,2909.622,2720,3556.239,3598.902,3548.686,3633.971,3605.311,2436,3642.523,3304.676,3568.563,3429.667,3581.106,2920,3785.726,3777.691,3785.556,3783.681,3792.14
28.88,2720,2694.564,2684.68,2694.649,2688.851,2690.74,2436,2400.833,2420.654,2409.448,2416.932,2419.308,2920,2915.696,2905.082,2904.243,2909.789,2910.303,2720,3557.433,3599.293,3549.366,3632.854,3605.878,2436,3643.862,3305.064,3570.334,3430.727,3583.006,2920,3785.967,3776.523,3784.919,3782.282,3792.484
28.89,2720,2693.022,2683.157,2695.509,2688.293,2690.146,2436,2401.062,2421.132,2408.636,2417.462,2418.21,2920,2913.561,2906.619,2905.927,2910.625,2910.368,2720,3559.355,3599.825,3551.044,3631.935,3606.328,2436,3645.245,3305.523,3572.202,3431.919,3584.957,2920,3786.487,3775.453,3784.365,3780.741,3792.412
28.9,2720,2691.324,2681.658,2696.343,2687.66,2690.437,2436,2401.297,2421.616,2407.974,2418.297,2417.202,2920,2910.742,2907.713,2907.01,2911.205,2909.798,2720,3561.895,3600.49,3553.446,3631.375,3606.658,2436,3646.724,3305.946,3574.185,3433.203,3586.925,2920,3787.288,3774.595,3783.977,3779.369,3791.894
28.91,2720,2689.625,2680.309,2697.069,2686.984,2691.553,2436,2401.546,2422.118,2407.475,2419.42,2416.308,2920,2907.57,2908.357,2907.289,2911.47,2908.654,2720,3564.861,3601.263,3556.247,3631.282,3606.862,2436,3648.337,3306.199,3576.298,3434.537,3588.866,2920,3788.327,3774.06,3783.817,3778.415,3790.954
28.92,2720,2688.077,2679.215,2697.617,2686.32,2693.349,2436,2401.787,2422.64,2407.148,2420.782,2415.558,2920,2904.409,2908.576,2906.651,2911.397,2907.071,2720,3568.006,3602.112,3559.12,3631.701,3606.924,2436,3650.108,3306.156,3578.542,3435.878,3590.739,2920,3789.52,3773.931,3783.922,3778.04,3789.67
28.93,2720,2686.818,2678.453,2697.934,2685.733,2695.61,2436,2401.972,2423.174,2407.004,2422.312,2414.987,2920,2901.615,2908.422,2905.098,2911.007,2905.242,2720,3571.043,3602.998,3561.769,3632.606,3606.815,2436,3652.043,3305.73,3580.904,3437.188,3592.503,2920,3790.75,3774.255,3784.296,3778.303,3788.159
28.94,2720,2685.954,2678.067,2697.992,2685.295,2698.085,2436,2402.05,2423.7,2407.061,2423.915,2414.63,2920,2899.485,2907.961,2902.75,2910.367,2903.387,2720,3573.683,3603.88,3563.962,3633.906,3606.494,2436,3654.128,3304.902,3583.352,3438.429,3594.128,2920,3791.885,3775.025,3784.906,3779.166,3786.563
28.95,2720,2685.552,2678.067,2697.797,2685.067,2700.51,2436,2401.974,2424.196,2407.346,2425.49,2414.515,2920,2898.229,2907.259,2899.845,2909.579,2901.725,2720,3575.662,3604.72,3565.549,3635.464,3605.917,2436,3656.335,3303.739,3585.838,3439.57,3595.602,2920,3792.796,3776.183,3785.686,3780.503,3785.033
28.96,2720,2685.63,2678.428,2697.387,2685.091,2702.644,2436,2401.724,2424.632,2407.896,2426.934,2414.654,2920,2897.941,2906.372,2896.708,2908.766,2900.445,2720,3576.785,3605.492,3566.47,3637.112,3605.049,2436,3658.62,3302.395,3588.304,3440.587,3596.925,2920,3793.372,3777.622,3786.549,3782.134,3783.71
28.97,2720,2686.163,2679.1,2696.822,2685.381,2704.293,2436,2401.317,2424.987,2408.746,2428.153,2415.042,2920,2898.594,2905.341,2893.722,2908.054,2899.68,2720,3576.945,3606.182,3566.749,3638.682,3603.877,2436,3660.929,3301.09,3590.686,3441.467,3598.119,2920,3793.54,3779.197,3787.394,3783.853,3782.707
28.98,2720,2687.081,2680.017,2696.182,2685.915,2705.329,2436,2400.81,2425.251,2409.924,2429.066,2415.651,2920,2900.05,2904.183,2891.281,2907.549,2899.494,2720,3576.147,3606.789,3566.482,3640.029,3602.434,2436,3663.204,3300.083,3592.926,3442.21,3599.219,2920,3793.269,3780.75,3788.122,3785.455,3782.102
28.99,2720,2688.287,2681.107,2695.549,2686.633,2705.697,2436,2400.293,2425.438,2411.43,2429.615,2416.432,2920,2902.087,2902.9,2889.736,2907.323,2899.875,2720,3574.509,3607.332,3565.816,3641.05,3600.798,2436,3665.384,3299.628,3594.976,3442.828,3600.271,2920,3792.578,3782.125,3788.647,3786.772,3781.926
29,2720,2689.667,2682.304,2695.003,2687.448,2705.419,2436,2399.882,2425.586,2413.23,2429.764,2417.323,2920,2904.442,2901.482,2889.352,2907.4,2900.743,2720,3572.249,3607.838,3564.926,3641.698,3599.105,2436,3667.413,3299.931,3596.809,3443.348,3601.325,2920,3791.531,3783.193,3788.913,3787.687,3782.164
29.01,2720,2691.104,2683.554,2694.61,2688.249,2704.584,2436,2399.698,2425.767,2415.243,2429.5,2418.25,2920,2906.84,2899.922,2890.266,2907.756,2901.956,2720,3569.665,3608.347,3563.99,3641.986,3597.533,2436,3669.241,3301.116,3598.421,3443.808,3602.428,2920,3790.227,3783.868,3788.895,3788.144,3782.758
29.02,2720,2692.497,2684.822,2694.414,2688.921,2703.337,2436,2399.848,2426.072,2417.34,2428.837,2419.14,2920,2909.043,2898.225,2892.468,2908.317,2903.332,2720,3567.089,3608.901,3563.174,3641.98,3596.282,2436,3670.833,3303.196,3599.835,3444.254,3603.618,2920,3788.786,3784.116,3788.607,3788.156,3783.615
29.03,2720,2693.76,2686.082,2694.436,2689.355,2701.848,2436,2400.404,2426.605,2419.353,2427.809,2419.921,2920,2910.876,2896.423,2895.797,2908.977,2904.677,2720,3564.854,3609.54,3562.608,3641.785,3595.551,2436,3672.166,3306.067,3601.099,3444.735,3604.913,2920,3787.334,3783.957,3788.098,3787.794,3784.624
29.04,2720,2694.833,2687.316,2694.671,2689.467,2700.299,2436,2401.386,2427.46,2421.09,2426.468,2420.538,2920,2912.237,2894.583,2899.956,2909.609,2905.804,2720,3563.247,3610.3,3562.381,3641.531,3595.507,2436,3673.237,3309.516,3602.279,3445.298,3606.314,2920,3785.99,3783.462,3787.446,3787.17,3785.66
29.05,2720,2695.674,2688.506,2695.095,2689.212,2698.851,2436,2402.759,2428.702,2422.358,2424.884,2420.944,2920,2913.107,2892.802,2904.555,2910.093,2906.56,2720,3562.474,3611.212,3562.533,3641.346,3596.254,2436,3674.06,3313.246,3603.451,3445.978,3607.799,2920,3784.85,3782.74,3786.75,3786.424,3786.611
29.06,2720,2696.261,2689.619,2695.668,2688.591,2697.629,2436,2404.427,2430.346,2422.986,2423.144,2421.113,2920,2913.537,2891.208,2909.152,2910.33,2906.845,2720,3562.64,3612.304,3563.057,3641.34,3597.818,2436,3674.67,3316.923,3604.693,3446.796,3609.324,2920,3783.981,3781.924,3786.119,3785.697,3787.382
29.07,2720,2696.585,2690.609,2696.341,2687.653,2696.706,2436,2406.246,2432.343,2422.854,2421.347,2421.032,2920,2913.625,2889.94,2913.316,2910.265,2906.631,2720,3563.738,3613.6,3563.903,3641.587,3600.134,2436,3675.115,3320.218,3606.071,3447.753,3610.831,2920,3783.42,3781.148,3785.663,3785.116,3787.911
29.08,2720,2696.649,2691.417,2697.065,2686.497,2696.097,2436,2408.044,2434.578,2421.912,2419.601,2420.702,2920,2913.495,2889.135,2916.677,2909.898,2905.961,2720,3565.656,3615.122,3564.988,3642.119,3603.05,2436,3675.459,3322.854,3607.634,3448.829,3612.254,2920,3783.174,3780.537,3785.489,3784.778,3788.169
29.09,2720,2696.469,2691.977,2697.792,2685.257,2695.767,2436,2409.646,2436.873,2420.192,2418.015,2420.136,2920,2913.274,2888.898,2918.965,2909.287,2904.95,2720,3568.198,3616.882,3566.212,3642.917,3606.345,2436,3675.772,3324.647,3609.402,3449.985,3613.527,2920,3783.226,3780.182,3785.694,3784.737,3788.168
29.1,2720,2696.071,2692.223,2698.484,2684.087,2695.64,2436,2410.895,2439.006,2417.809,2416.694,2419.352,2920,2913.069,2889.29,2920.042,2908.542,2903.772,2720,3571.112,3618.878,3567.466,3643.924,3609.751,2436,3676.124,3325.525,3611.371,3451.166,3614.589,2920,3783.542,3780.139,3786.356,3785.006,3787.951
29.11,2720,2695.5,2692.112,2699.105,2683.143,2695.617,2436,2411.682,2440.738,2414.958,2415.725,2418.374,2920,2912.957,2890.306,2919.911,2907.803,2902.634,2720,3574.124,3621.077,3568.648,3645.048,3612.989,2436,3676.579,3325.535,3613.505,3452.312,3615.4,2920,3784.079,3780.415,3787.527,3785.553,3787.585
