time,ref1,finger1_exp1,finger1_exp2,finger1_exp3,finger1_exp4,finger1_exp5,ref2,finger2_exp1,finger2_exp2,finger2_exp3,finger2_exp4,finger2_exp5,ref3,finger3_exp1,finger3_exp2,finger3_exp3,finger3_exp4,finger3_exp5,force_ref1,force_finger1_exp1,force_finger1_exp2,force_finger1_exp3,force_finger1_exp4,force_finger1_exp5,force_ref2,force_finger2_exp1,force_finger2_exp2,force_finger2_exp3,force_finger2_exp4,force_finger2_exp5,force_ref3,force_finger3_exp1,force_finger3_exp2,force_finger3_exp3,force_finger3_exp4,force_finger3_exp5
44.46,0,2266.643,2322.086,2333.368,2355.47,2367.134,0,2093.515,2152.314,2191.155,2200.579,2220.108,0,2732.005,2780.941,2776.268,2770.591,2793.297,0,189.8111,175.7661,353.6801,643.3354,917.3969,0,67.96568,627.0579,1258.24,1674.66,1882.853,0,1626.534,2496.46,2584.427,2671.114,2798.796
44.47,0,2266.536,2323.693,2332.518,2355.646,2368.028,0,2091.784,2151.991,2189.336,2200.566,2220.662,0,2731.207,2779.317,2776.252,2770.381,2793.885,0,189.3595,175.4035,347.4717,643.144,913.577,0,67.08474,623.9399,1256.607,1675.555,1881.519,0,1625.342,2496.505,2585.836,2670.859,2797.574
44.48,0,2266.733,2325.007,2331.357,2355.886,2368.82,0,2090.22,2151.619,2187.434,2200.866,2221.399,0,2730.444,2777.662,2775.959,2770.01,2794.258,0,189.3755,174.6441,341.3107,642.0587,909.2101,0,67.18522,620.4792,1254.982,1675.572,1879.871,0,1624.649,2495.836,2587.269,2670.268,2796.459
44.49,0,2267.25,2325.935,2330.019,2356.17,2369.458,0,2088.975,2151.234,2185.646,2201.455,2222.237,0,2729.773,2776.216,2775.311,2769.576,2794.349,0,189.9122,173.5898,335.2465,639.8358,904.1592,0,68.30674,616.8209,1253.243,1674.656,1877.773,0,1624.586,2494.432,2588.467,2669.309,2795.384
44.5,0,2268.037,2326.422,2328.652,2356.477,2369.892,0,2088.172,2150.884,2184.14,2202.291,2223.083,0,2729.26,2775.171,2774.264,2769.176,2794.102,0,190.9396,172.3833,329.2806,636.3541,898.3773,0,70.34953,613.1333,1251.301,1672.869,1875.152,0,1625.203,2492.336,2589.195,2668.004,2794.266
44.51,0,2268.987,2326.454,2327.406,2356.792,2370.073,0,2087.887,2150.626,2183.039,2203.322,2223.847,0,2728.961,2774.651,2772.819,2768.892,2793.504,0,192.3481,171.1856,323.3531,631.6349,891.915,0,73.08595,609.587,1249.108,1670.371,1872.005,0,1626.459,2489.648,2589.271,2666.43,2793.029
44.52,0,2269.951,2326.058,2326.415,2357.097,2369.964,0,2088.139,2150.515,2182.41,2204.479,2224.448,0,2728.918,2774.7,2771.033,2768.776,2792.592,0,193.9647,170.152,317.3371,625.843,884.9159,0,76.19066,606.3346,1246.659,1667.383,1868.401,0,1628.218,2486.513,2588.583,2664.706,2791.611
44.53,0,2270.767,2325.293,2325.787,2357.373,2369.541,0,2088.888,2150.595,2182.266,2205.686,2224.831,0,2729.149,2775.286,2769.021,2768.846,2791.452,0,195.5789,169.4118,311.0436,619.2684,877.599,0,79.28454,603.4901,1243.987,1664.159,1864.471,0,1630.271,2483.104,2587.096,2662.976,2789.975
44.54,0,2271.289,2324.245,2325.589,2357.594,2368.801,0,2090.042,2150.893,2182.568,2206.855,2224.962,0,2729.641,2776.306,2766.948,2769.084,2790.219,0,196.9733,169.0519,304.2399,612.291,870.2318,0,81.98589,601.1151,1241.158,1660.947,1860.39,0,1632.367,2479.608,2584.859,2661.382,2788.123
44.55,0,2271.413,2323.012,2325.848,2357.727,2367.763,0,2091.468,2151.411,2183.238,2207.899,2224.84,0,2730.351,2777.607,2765.008,2769.446,2789.049,0,197.9542,169.108,296.6805,605.3315,863.0963,0,83.96077,599.2101,1238.252,1657.958,1856.355,0,1634.246,2476.202,2581.991,2660.046,2786.1
44.56,0,2271.1,2321.694,2326.542,2357.732,2366.473,0,2093.012,2152.125,2184.173,2208.731,2224.49,0,2731.216,2779.012,2763.406,2769.868,2788.096,0,198.3781,169.5634,288.1479,598.7994,856.4559,0,84.96526,597.7145,1235.35,1655.348,1852.565,0,1635.676,2473.041,2578.663,2659.049,2783.995
44.57,0,2270.385,2320.385,2327.61,2357.57,2364.999,0,2094.522,2152.989,2185.262,2209.272,2223.958,0,2732.157,2780.336,2762.322,2770.283,2787.482,0,198.1693,170.3555,278.4987,593.0414,850.5244,0,84.87365,596.515,1232.523,1653.204,1849.193,0,1636.492,2470.243,2575.078,2658.415,2781.934
44.58,0,2269.367,2319.16,2328.958,2357.207,2363.429,0,2095.862,2153.934,2186.397,2209.461,2223.313,0,2733.1,2781.417,2761.891,2770.633,2787.277,0,197.3266,171.388,267.7042,588.3012,845.4441,0,83.68925,595.4601,1229.813,1651.54,1846.369,0,1636.609,2467.877,2571.438,2658.113,2780.066
44.59,0,2268.198,2318.079,2330.464,2356.619,2361.861,0,2096.932,2154.881,2187.485,2209.261,2222.634,0,2733.977,2782.126,2762.174,2770.873,2787.484,0,195.9199,172.5468,255.8812,584.6935,841.2758,0,81.53754,594.3798,1227.234,1650.314,1844.165,0,1636.038,2465.958,2567.925,2658.062,2778.539
44.6,0,2267.057,2317.177,2332.002,2355.802,2360.394,0,2097.676,2155.747,2188.454,2208.664,2222.006,0,2734.747,2782.386,2763.15,2770.985,2788.037,0,194.0754,173.7168,243.3016,582.1975,837.9977,0,78.64461,593.1055,1224.767,1649.433,1842.594,0,1634.875,2464.447,2564.683,2658.146,2777.472
44.61,0,2266.119,2316.47,2333.448,2354.768,2359.118,0,2098.086,2156.456,2189.252,2207.703,2221.515,0,2735.399,2782.171,2764.71,2770.975,2788.808,0,191.9564,174.7962,230.3803,580.6677,835.5166,0,75.30605,591.4885,1222.364,1648.782,1841.602,0,1633.282,2463.254,2561.8,2658.233,2776.933
44.62,0,2265.53,2315.952,2334.701,2353.553,2358.101,0,2098.201,2156.949,2189.85,2206.46,2221.241,0,2735.953,2781.508,2766.67,2770.872,2789.628,0,189.7392,175.7068,217.6393,579.8611,833.6844,0,71.85204,589.4122,1219.96,1648.24,1841.087,0,1631.464,2462.253,2559.313,2658.199,2776.917
44.63,0,2265.377,2315.604,2335.688,2352.208,2357.378,0,2098.091,2157.189,2190.233,2205.069,2221.25,0,2736.456,2780.472,2768.793,2770.728,2790.31,0,187.5915,176.3993,205.6527,579.4747,832.3203,0,68.61345,586.7975,1217.478,1647.697,1840.904,0,1629.635,2461.292,2557.206,2657.943,2777.338
44.64,0,2265.683,2315.393,2336.37,2350.797,2356.949,0,2097.848,2157.166,2190.396,2203.718,2221.584,0,2736.972,2779.174,2770.818,2770.605,2790.667,0,185.6548,176.8526,194.9806,579.1884,831.2318,0,65.89191,583.6046,1214.842,1647.066,1840.888,0,1627.991,2460.215,2555.426,2657.403,2778.032
44.65,0,2266.397,2315.278,2336.744,2349.39,2356.771,0,2097.569,2156.895,2190.339,2202.63,2222.251,0,2737.567,2777.751,2772.489,2770.573,2790.538,0,184.0326,177.0699,186.1016,578.7065,830.234,0,63.93526,579.8285,1211.989,1646.285,1840.871,0,1626.693,2458.879,2553.89,2656.554,2778.773
44.66,0,2267.406,2315.211,2336.836,2348.055,2356.765,0,2097.342,2156.412,2190.064,2202.048,2223.221,0,2738.295,2776.346,2773.592,2770.694,2789.802,0,182.7857,177.0728,179.3543,577.7937,829.1628,0,62.91842,575.4941,1208.874,1645.319,1840.7,0,1625.848,2457.167,2552.504,2655.408,2779.305
44.67,0,2268.557,2315.147,2336.686,2346.857,2356.825,0,2097.234,2155.767,2189.574,2202.192,2224.418,0,2739.181,2775.098,2773.98,2771.019,2788.395,0,181.9343,176.8944,174.8955,576.2983,827.884,0,62.92988,570.6519,1205.48,1644.145,1840.252,0,1625.506,2455.008,2551.177,2654.004,2779.37
44.68,0,2269.677,2315.036,2336.344,2345.847,2356.834,0,2097.284,2155.011,2188.873,2203.221,2225.731,0,2740.214,2774.12,2773.593,2771.575,2786.313,0,181.464,176.5742,172.6818,574.1641,826.2963,0,63.96402,565.3745,1201.825,1642.755,1839.446,0,1625.661,2452.372,2549.829,2652.397,2778.75
44.69,0,2270.611,2314.834,2335.855,2345.061,2356.683,0,2097.501,2154.189,2187.973,2205.196,2227.016,0,2741.344,2773.49,2772.464,2772.359,2783.627,0,181.3344,176.1534,172.4769,571.4258,824.3312,0,65.91985,559.7551,1197.956,1641.139,1838.247,0,1626.264,2449.284,2548.4,2650.646,2777.295
44.7,0,2271.239,2314.505,2335.253,2344.518,2356.288,0,2097.869,2153.335,2186.894,2208.05,2228.119,0,2742.488,2773.242,2770.722,2773.337,2780.476,0,181.4877,175.6719,173.8819,568.194,821.9504,0,68.60683,553.9065,1193.954,1639.287,1836.667,0,1627.233,2445.809,2546.859,2648.804,2774.947
44.71,0,2271.5,2314.019,2334.56,2344.219,2355.608,0,2098.348,2152.467,2185.673,2211.581,2228.893,0,2743.545,2773.361,2768.572,2774.444,2777.062,0,181.8553,175.166,176.3853,564.6299,819.1427,0,71.75795,547.9595,1189.926,1637.184,1834.753,0,1628.461,2442.049,2545.197,2646.913,2771.747
44.72,0,2271.398,2313.36,2333.783,2344.146,2354.659,0,2098.886,2151.591,2184.36,2215.458,2229.22,0,2744.412,2773.79,2766.267,2775.591,2773.639,0,182.3621,174.6652,179.4238,560.9156,815.9205,0,75.05029,542.0598,1185.991,1634.815,1832.584,0,1629.834,2438.126,2543.431,2645.003,2767.835
44.73,0,2270.997,2312.528,2332.923,2344.265,2353.51,0,2099.426,2150.706,2183.022,2219.263,2229.028,0,2745.006,2774.434,2764.076,2776.673,2770.485,0,182.9276,174.1909,182.4474,557.2256,812.3169,0,78.13216,536.3625,1182.272,1632.167,1830.252,0,1631.235,2434.171,2541.596,2643.088,2763.426
44.74,0,2270.407,2311.544,2331.979,2344.525,2352.278,0,2099.914,2149.809,2181.739,2222.534,2228.3,0,2745.284,2775.179,2762.245,2777.584,2767.879,0,183.4674,173.7549,184.979,553.7018,808.3816,0,80.65568,531.0238,1178.879,1629.236,1827.854,0,1632.553,2430.304,2539.741,2641.173,2758.785
44.75,0,2269.761,2310.451,2330.957,2344.866,2351.117,0,2100.301,2148.904,2180.595,2224.828,2227.081,0,2745.249,2775.9,2760.966,2778.227,2766.065,0,183.8943,173.3603,186.6614,550.4376,804.1772,0,82.31247,526.1895,1175.896,1626.034,1825.479,0,1633.683,2426.632,2537.915,2639.255,2754.191
44.76,0,2269.186,2309.312,2329.875,2345.221,2350.189,0,2100.553,2148.005,2179.667,2225.782,2225.476,0,2744.955,2776.486,2760.353,2778.525,2765.227,0,184.1239,173.0049,187.2875,547.4725,799.7737,0,82.86896,521.9828,1173.369,1622.591,1823.196,0,1634.536,2423.236,2536.168,2637.33,2749.905
44.77,0,2268.777,2308.207,2328.763,2345.524,2349.648,0,2100.65,2147.137,2179.018,2225.167,2223.63,0,2744.502,2776.844,2760.427,2778.432,2765.461,0,184.0833,172.6857,186.8103,544.7959,795.2427,0,82.19707,518.4905,1171.302,1618.96,1821.049,0,1635.04,2420.17,2534.535,2635.397,2746.136
44.78,0,2268.585,2307.224,2327.667,2345.714,2349.612,0,2100.583,2146.337,2178.687,2222.921,2221.72,0,2744.016,2776.919,2761.122,2777.937,2766.762,0,183.7225,172.4062,185.3335,542.3607,790.653,0,80.29524,515.7513,1169.649,1615.215,1819.056,0,1635.144,2417.464,2533.035,2633.458,2743.025
44.79,0,2268.604,2306.45,2326.639,2345.749,2350.143,0,2100.358,2145.651,2178.678,2219.161,2219.925,0,2743.626,2776.695,2762.299,2777.061,2769.019,0,183.0264,172.1824,183.084,540.1012,786.0652,0,77.29564,513.7469,1168.329,1611.448,1817.212,0,1634.821,2415.129,2531.67,2631.525,2740.631
44.8,0,2268.773,2305.958,2325.736,2345.61,2351.238,0,2099.99,2145.125,2178.958,2214.179,2218.407,0,2743.444,2776.197,2763.771,2775.858,2772.023,0,182.0236,172.0456,180.3725,537.9528,781.5303,0,73.45475,512.3995,1167.223,1607.766,1815.494,0,1634.071,2413.166,2530.422,2629.615,2738.935
44.81,0,2268.995,2305.799,2325.01,2345.314,2352.826,0,2099.505,2144.797,2179.46,2208.402,2217.29,0,2743.539,2775.489,2765.337,2774.406,2775.484,0,180.789,172.041,177.5461,535.8697,777.0864,0,69.12741,511.576,1166.197,1604.279,1813.873,0,1632.919,2411.571,2529.261,2627.746,2737.85
44.82,0,2269.156,2305.988,2324.501,2344.91,2354.77,0,2098.938,2144.697,2180.085,2202.347,2216.645,0,2743.928,2774.664,2766.812,2772.802,2779.066,0,179.4397,172.22,174.9402,533.8361,772.7584,0,64.72689,511.1006,1165.108,1601.092,1812.326,0,1631.413,2410.346,2528.149,2625.935,2737.242
44.83,0,2269.149,2306.508,2324.235,2344.481,2356.889,0,2098.334,2144.832,2180.716,2196.56,2216.485,0,2744.565,2773.837,2768.059,2771.153,2782.413,0,178.1224,172.6285,172.8353,531.8704,768.5562,0,60.67651,510.7739,1163.819,1598.296,1810.839,0,1629.625,2409.498,2527.052,2624.189,2736.95
44.84,0,2268.895,2307.304,2324.218,2344.135,2358.975,0,2097.74,2145.185,2181.234,2191.549,2216.766,0,2745.351,2773.123,2769.001,2769.566,2785.196,0,176.9966,173.293,171.4243,530.0212,764.4732,0,57.35979,510.397,1162.207,1595.953,1809.413,0,1627.641,2409.04,2525.942,2622.502,2736.81
44.85,0,2268.364,2308.292,2324.432,2343.979,2360.819,0,2097.207,2145.716,2181.529,2187.729,2217.394,0,2746.136,2772.628,2769.633,2768.145,2787.146,0,176.2144,174.2081,170.7945,528.3565,760.4862,0,55.0761,509.7971,1160.168,1594.086,1808.063,0,1625.558,2408.988,2524.804,2620.854,2736.674
44.86,0,2267.579,2309.371,2324.843,2344.102,2362.237,0,2096.781,2146.363,2181.523,2185.374,2218.243,0,2746.745,2772.432,2770.015,2766.983,2788.083,0,175.9018,175.3292,170.925,526.9487,756.5541,0,54.00766,508.8492,1157.621,1592.675,1806.811,0,1623.476,2409.353,2523.631,2619.212,2736.427
44.87,0,2266.616,2310.428,2325.396,2344.552,2363.087,0,2096.5,2147.043,2181.181,2184.591,2219.168,0,2747,2772.578,2770.252,2766.155,2787.94,0,176.1427,176.5722,171.6996,525.8575,752.6198,0,54.20143,507.4922,1154.506,1591.65,1805.676,0,1621.493,2410.125,2522.411,2617.535,2735.989
44.88,0,2265.591,2311.357,2326.027,2345.32,2363.287,0,2096.383,2147.667,2180.518,2185.314,2220.03,0,2746.741,2773.064,2770.468,2765.713,2786.766,0,176.9688,177.8214,172.9327,525.1159,748.6124,0,55.56726,505.7344,1150.787,1590.898,1804.667,0,1619.697,2411.27,2521.122,2615.782,2735.325
44.89,0,2264.643,2312.067,2326.666,2346.332,2362.821,0,2096.427,2148.147,2179.601,2187.321,2220.706,0,2745.852,2773.846,2770.773,2765.682,2784.718,0,178.3542,178.9432,174.4027,524.7195,744.4532,0,57.89134,503.6492,1146.447,1590.273,1803.771,0,1618.162,2412.713,2519.712,2613.922,2734.438
44.9,0,2263.912,2312.493,2327.242,2347.457,2361.737,0,2096.606,2148.412,2178.544,2190.267,2221.107,0,2744.284,2774.835,2771.227,2766.053,2782.044,0,180.2166,179.8058,175.8889,524.623,740.061,0,60.86306,501.3606,1141.487,1589.609,1802.954,0,1616.944,2414.343,2518.095,2611.939,2733.362
44.91,0,2263.516,2312.6,2327.696,2348.528,2360.14,0,2096.872,2148.416,2177.491,2193.735,2221.186,0,2742.065,2775.918,2771.82,2766.791,2779.054,0,182.4234,180.298,177.2041,524.744,735.3613,0,64.11211,499.0209,1135.923,1588.746,1802.159,0,1616.076,2416.01,2516.163,2609.837,2732.158
44.92,0,2263.536,2312.383,2327.985,2349.362,2358.178,0,2097.162,2148.152,2176.593,2197.286,2220.939,0,2739.311,2776.968,2772.465,2767.825,2776.083,0,184.8041,180.3476,178.2191,524.9697,730.2947,0,67.25208,496.7856,1129.783,1587.541,1801.314,0,1615.575,2417.539,2513.796,2607.64,2730.899
44.93,0,2264.002,2311.867,2328.086,2349.796,2356.028,0,2097.408,2147.651,2175.991,2200.517,2220.405,0,2736.214,2777.864,2773.003,2769.068,2773.454,0,187.1663,179.9342,178.8751,525.1703,724.8268,0,69.92593,494.7884,1123.106,1585.894,1800.336,0,1615.436,2418.74,2510.899,2605.386,2729.664
44.94,0,2264.892,2311.098,2327.996,2349.711,2353.874,0,2097.545,2146.983,2175.786,2203.102,2219.658,0,2733.031,2778.507,2773.237,2770.418,2771.439,0,189.315,179.0944,179.1837,525.2104,718.9562,0,71.84846,493.1202,1115.941,1583.751,1799.15,0,1615.646,2419.432,2507.428,2603.125,2728.525
44.95,0,2266.133,2310.135,2327.736,2349.058,2351.889,0,2097.528,2146.248,2176.026,2204.828,2218.798,0,2730.053,2778.832,2772.966,2771.767,2770.237,0,191.073,177.9193,179.2168,524.9623,712.7216,0,72.84021,491.8174,1108.344,1581.11,1797.695,0,1616.182,2419.465,2503.421,2600.905,2727.543
44.96,0,2267.616,2309.046,2327.345,2347.86,2350.224,0,2097.339,2145.56,2176.695,2205.609,2217.933,0,2727.572,2778.816,2772.034,2773.015,2769.947,0,192.2993,176.5429,179.087,524.3165,706.2041,0,72.84857,490.8567,1100.376,1578.013,1795.936,0,1617.02,2418.736,2499.015,2598.772,2726.759
44.97,0,2269.211,2307.9,2326.875,2346.219,2348.99,0,2096.993,2145.036,2177.709,2205.487,2217.171,0,2725.845,2778.48,2770.369,2774.079,2770.565,0,192.904,175.1245,178.9251,523.1909,699.5262,0,71.95264,490.1609,1092.106,1574.533,1793.87,0,1618.137,2417.208,2494.443,2596.764,2726.19
44.98,0,2270.782,2306.762,2326.383,2344.291,2348.253,0,2096.54,2144.772,2178.924,2204.615,2216.603,0,2725.062,2777.888,2768.008,2774.891,2771.986,0,192.8567,173.8265,178.8558,521.5392,692.8453,0,70.35043,489.6102,1083.604,1570.753,1791.524,0,1619.512,2414.916,2490.013,2594.907,2725.825
44.99,0,2272.206,2305.69,2325.929,2342.27,2348.031,0,2096.06,2144.836,2180.149,2203.23,2216.291,0,2725.318,2777.133,2765.104,2775.409,2774.018,0,192.1893,172.7917,178.9766,519.3564,686.3411,0,68.32991,489.0594,1074.942,1566.741,1788.956,0,1621.119,2411.963,2486.072,2593.218,2725.627
45,0,2273.383,2304.733,2325.567,2340.353,2348.295,0,2095.65,2145.251,2181.179,2201.61,2216.264,0,2726.601,2776.329,2761.918,2775.612,2776.406,0,190.9912,172.1246,179.3411,516.6843,680.1991,0,66.22726,488.3561,1066.185,1562.536,1786.24,0,1622.921,2408.517,2482.952,2591.709,2725.536
45.01,0,2274.254,2303.931,2325.34,2338.715,2348.973,0,2095.413,2145.995,2181.81,2200.035,2216.514,0,2728.788,2775.596,2758.787,2775.497,2778.869,0,189.3993,171.8788,179.9501,513.6127,674.5908,0,64.37912,487.3585,1057.396,1558.131,1783.46,0,1624.868,2404.782,2480.929,2590.386,2725.47
45.02,0,2274.796,2303.316,2325.273,2337.488,2349.959,0,2095.44,2147,2181.878,2198.747,2216.999,0,2731.665,2775.037,2756.081,2775.079,2781.132,0,187.5845,172.0544,180.7496,510.2755,669.6533,0,63.07588,485.9523,1048.631,1553.474,1780.697,0,1626.889,2400.979,2480.166,2589.255,2725.341
45.03,0,2275.028,2302.915,2325.373,2336.742,2351.123,0,2095.788,2148.164,2181.279,2197.914,2217.647,0,2734.947,2774.731,2754.151,2774.387,2782.958,0,185.737,172.6035,181.6384,506.8403,665.4713,0,62.5239,484.0623,1039.938,1548.487,1778.02,0,1628.894,2397.316,2480.692,2588.32,2725.06
45.04,0,2275.004,2302.75,2325.62,2336.479,2352.324,0,2096.473,2149.359,2179.986,2197.612,2218.369,0,2738.313,2774.712,2753.279,2773.464,2784.175,0,184.053,173.444,182.4829,503.4891,662.0651,0,62.8222,481.6603,1031.366,1543.091,1775.479,0,1630.779,2393.967,2482.381,2587.582,2724.549
45.05,0,2274.803,2302.839,2325.973,2336.64,2353.427,0,2097.458,2150.45,2178.058,2197.814,2219.067,0,2741.443,2774.972,2753.634,2772.369,2784.698,0,182.7225,174.4774,183.1384,500.394,659.3843,0,63.9566,478.7667,1022.963,1537.235,1773.099,0,1632.439,2391.049,2484.971,2587.032,2723.75
45.06,0,2274.521,2303.194,2326.365,2337.111,2354.309,0,2098.656,2151.314,2175.629,2198.409,2219.649,0,2744.048,2775.456,2755.243,2771.172,2784.532,0,181.9178,175.6067,183.4724,497.6898,657.3123,0,65.81048,475.4471,1014.785,1530.935,1770.887,0,1633.78,2388.615,2488.085,2586.653,2722.635
45.07,0,2274.253,2303.82,2326.718,2337.741,2354.875,0,2099.933,2151.854,2172.898,2199.217,2220.034,0,2745.898,2776.073,2757.979,2769.953,2783.768,0,181.7816,176.7495,183.3883,495.4484,655.6771,0,68.18909,471.8033,1006.897,1524.286,1768.829,0,1634.731,2386.654,2491.288,2586.414,2721.209
45.08,0,2274.08,2304.71,2326.947,2338.36,2355.064,0,2101.129,2152.017,2170.1,2200.032,2220.165,0,2746.843,2776.711,2761.579,2768.798,2782.562,0,182.4123,177.8467,182.8419,493.662,654.2708,0,70.8519,467.959,999.3752,1517.473,1766.9,0,1635.257,2385.096,2494.138,2586.267,2719.506
45.09,0,2274.062,2305.836,2326.978,2338.804,2354.854,0,2102.076,2151.807,2167.483,2200.659,2220.009,0,2746.818,2777.255,2765.666,2767.784,2781.114,0,183.8492,178.8621,181.8517,492.2375,652.8724,0,73.54753,464.045,992.3014,1510.751,1765.07,0,1635.368,2383.831,2496.247,2586.152,2717.588
45.1,0,2274.224,2307.15,2326.756,2338.933,2354.258,0,2102.63,2151.282,2165.273,2200.948,2219.56,0,2745.843,2777.602,2769.807,2766.967,2779.63,0,186.0591,179.7786,180.4987,491.0039,651.2743,0,76.04585,460.1843,985.7592,1504.416,1763.311,0,1635.118,2382.729,2497.325,2585.997,2715.537
45.11,0,2274.558,2308.584,2326.258,2338.647,2353.325,0,2102.691,2150.558,2163.656,2200.82,2218.832,0,2744.017,2777.679,2773.563,2766.37,2778.296,0,188.9288,180.5902,178.9164,489.7339,649.3046,0,78.16344,456.4793,979.8223,1498.759,1761.602,0,1634.601,2381.66,2497.219,2585.726,2713.441
45.12,0,2275.024,2310.047,2325.492,2337.907,2352.132,0,2102.224,2149.787,2162.756,2200.278,2217.863,0,2741.505,2777.45,2776.552,2765.966,2777.25,0,192.2657,181.2935,177.2732,488.1752,646.8464,0,79.77951,453.0042,974.5443,1494.019,1759.933,0,1633.943,2380.518,2495.917,2585.267,2711.387
45.13,0,2275.558,2311.438,2324.498,2336.735,2350.773,0,2101.271,2149.143,2162.62,2199.4,2216.703,0,2738.521,2776.927,2778.492,2765.68,2776.561,0,195.8106,181.8817,175.7489,486.0871,643.8492,0,80.8417,449.8015,969.9476,1490.344,1758.305,0,1633.284,2379.234,2493.542,2584.561,2709.448
45.14,0,2276.082,2312.653,2323.34,2335.218,2349.349,0,2099.95,2148.79,2163.22,2198.323,2215.412,0,2735.311,2776.172,2779.24,2765.397,2776.232,0,199.2603,182.3401,174.5102,483.2772,640.3311,0,81.36195,446.8832,966.0162,1487.759,1756.73,0,1632.755,2377.786,2490.32,2583.571,2707.677
45.15,0,2276.518,2313.595,2322.094,2333.499,2347.959,0,2098.434,2148.857,2164.456,2197.218,2214.056,0,2732.132,2775.305,2778.805,2764.981,2776.197,0,202.2998,182.646,173.6877,479.6326,636.3719,0,81.40481,444.235,962.6899,1486.164,1755.224,0,1632.465,2376.196,2486.534,2582.29,2706.102
45.16,0,2276.793,2314.186,2320.838,2331.761,2346.694,0,2096.935,2149.418,2166.165,2196.251,2212.704,0,2729.236,2774.496,2777.348,2764.305,2776.344,0,204.6383,182.7695,173.3601,475.1396,632.0997,0,81.07062,441.8211,959.8658,1485.34,1753.805,0,1632.476,2374.527,2482.479,2580.74,2704.72
45.17,0,2276.854,2314.37,2319.638,2330.206,2345.624,0,2095.664,2150.47,2168.143,2195.564,2211.425,0,2726.851,2773.964,2775.153,2763.28,2776.532,0,206.0434,182.678,173.5473,469.8917,627.6716,0,80.47691,439.5903,957.4031,1484.981,1752.485,0,1632.792,2372.865,2478.419,2578.979,2703.507
45.18,0,2276.669,2314.121,2318.544,2329.028,2344.795,0,2094.803,2151.934,2170.165,2195.248,2210.283,0,2725.162,2773.954,2772.59,2761.884,2776.617,0,206.3691,182.3406,174.2159,464.0822,623.2506,0,79.7408,437.4811,955.1342,1484.738,1751.265,0,1633.362,2371.306,2474.553,2577.084,2702.417
45.19,0,2276.229,2313.444,2317.587,2328.387,2344.229,0,2094.477,2153.659,2172.016,2195.332,2209.337,0,2724.305,2774.712,2770.065,2760.175,2776.479,0,205.5721,181.7342,175.2931,457.9838,618.9842,0,78.96489,435.4277,952.8804,1484.26,1750.133,0,1634.079,2369.932,2471.003,2575.149,2701.395
45.2,0,2275.548,2312.369,2316.782,2328.383,2343.921,0,2094.734,2155.45,2173.509,2195.781,2208.635,0,2724.347,2776.44,2767.968,2758.291,2776.037,0,203.7143,180.8497,176.6862,451.9171,614.984,0,78.22797,433.3671,950.471,1483.248,1749.06,0,1634.802,2368.802,2467.81,2573.266,2700.383
45.21,0,2274.658,2310.955,2316.132,2329.045,2343.842,0,2095.541,2157.084,2174.516,2196.502,2208.21,0,2725.29,2779.25,2766.619,2756.439,2775.266,0,200.9515,179.6978,178.3009,446.2119,611.3118,0,77.58107,431.2466,947.7622,1481.481,1748.003,0,1635.373,2367.94,2464.954,2571.51,2699.332
45.22,0,2273.608,2309.281,2315.639,2330.318,2343.95,0,2096.792,2158.352,2174.981,2197.359,2208.078,0,2727.067,2783.127,2766.233,2754.862,2774.199,0,197.5115,178.3127,180.0534,441.1678,607.972,0,77.04851,429.0319,944.6544,1478.845,1746.907,0,1635.644,2367.332,2462.379,2569.929,2698.206
45.23,0,2272.463,2307.444,2315.307,2332.074,2344.191,0,2098.326,2159.078,2174.929,2198.189,2208.235,0,2729.551,2787.899,2766.892,2753.805,2772.926,0,193.6648,176.754,181.8742,437.0185,604.9144,0,76.63216,426.7145,941.104,1475.334,1745.711,0,1635.499,2366.927,2460.023,2568.533,2696.987
45.24,0,2271.3,2305.55,2315.152,2334.124,2344.519,0,2099.954,2159.15,2174.46,2198.822,2208.658,0,2732.562,2793.237,2768.536,2753.477,2771.576,0,189.6933,175.1046,183.7022,433.9049,602.0435,0,76.31783,424.315,937.128,1471.044,1744.356,0,1634.872,2366.65,2457.843,2567.289,2695.679
45.25,0,2270.203,2303.711,2315.196,2336.246,2344.903,0,2101.487,2158.532,2173.738,2199.094,2209.303,0,2735.886,2798.674,2770.98,2754.011,2770.307,0,185.8621,173.4654,185.474,431.8621,599.2368,0,76.08164,421.8825,932.8004,1466.151,1742.797,0,1633.761,2366.414,2455.834,2566.129,2694.302
45.26,0,2269.266,2302.036,2315.468,2338.211,2345.335,0,2102.771,2157.269,2172.964,2198.871,2210.116,0,2739.292,2803.661,2773.939,2755.435,2769.275,0,182.3975,171.9458,187.1126,430.8202,596.3676,0,75.89581,419.4877,928.2416,1460.88,1741.006,0,1632.229,2366.128,2454.035,2564.954,2692.89
45.27,0,2268.587,2300.622,2315.993,2339.812,2345.836,0,2103.698,2155.476,2172.344,2198.06,2211.036,0,2742.551,2807.632,2777.065,2757.666,2768.619,0,179.4729,170.6528,188.5192,430.6181,593.3278,0,75.73267,417.212,923.601,1455.477,1738.985,0,1630.398,2365.718,2452.519,2563.651,2691.485
